Utility Name,Fire Start Date,Fire Start Time,Latitude,Longitude,Material at Origin,Land Use at Origin,Size,Suppressed by,Suppressing Agency,Facility Identification,Other Companies,Voltage (Volts),Equipment Involved With Ignition,Type,Was There an Outage,Outage Date,Outage Time,Suspected Initiating Event,Equipment /Facility Failure,Contact From Object,Facility Contacted,Contributing Factor,Notes
PG&E,6/4/15,13:17,39.26939,-123.78411,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,,,"12,000",Conductor,Overhead,Yes,6/4/15,13:17,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,6/4/15,15:44,39.46837,-121.56128,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,powerhouse hill rd 2spans e on ophir rd,,"12,000",Conductor,Overhead,Yes,6/4/15,15:44,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,6/4/15,16:38,38.58801,-121.51709,Vegetation,Urban,< 3 meters,Fire Agency,west sacramento FD,101565849,Pacific Bell,"12,000",Unknown,Overhead,Yes,6/4/15,16:38,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,6/4/15,20:00,38.69160,-120.86058,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,101412760,Pacific Bell,"12,000",Conductor,Overhead,Yes,6/4/15,20:00,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,Third-party caused
PG&E,6/5/15,1:25,38.34607,-122.39979,Vegetation,Rural,< 0.25 Acres,Fire Agency,,4870 REDWOOD,,"21,000",Conductor,Overhead,Yes,6/5/15,1:25,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/5/15,9:58,40.10703,-123.71422,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,100986799,,"12,000",Conductor,Overhead,Yes,6/5/15,9:58,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,tie wire
PG&E,6/5/15,14:40,37.95777,-120.45191,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,101012484,,"17,000",Conductor,Overhead,Yes,6/5/15,14:40,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,6/5/15,15:15,36.77591,-119.77027,Vegetation,Urban,< 0.25 Acres,Fire Agency,CITY OF FRESNO,100857009,Pacific Bell,0 – 750,Transformer,Overhead,Yes,6/5/15,15:15,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,6/5/15,22:13,38.77290,-121.46992,Vegetation,Rural,< 3 meters,Fire Agency,WATER,100064053,,"12,000",Capacitor Bank,Overhead,Yes,6/5/15,22:13,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,
PG&E,6/6/15,11:24,39.80295,-121.90643,Vegetation,Rural,< 3 meters,Unknown,,100433862,Pacific Bell,"12,000",Conductor,Overhead,Yes,6/6/15,11:24,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,6/6/15,12:00,36.98282,-120.03324,Vegetation,Rural,< 0.25 Acres,Unknown,,101015092,,"12,000",Lightning Arrestor,Overhead,Yes,6/6/15,12:00,Equipment/ Facility Failure,Lightning Arrestor,N.A.,N.A.,Unknown,
PG&E,6/6/15,15:38,39.04089,-123.40189,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,11480 ANDERSON VALLEY WAY @ BRIDGE,,"12,000",Conductor,Overhead,Yes,6/6/15,15:38,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/6/15,21:17,38.00575,-121.23822,Vegetation,Rural,< 0.25 Acres,Fire Agency,COUNTY FIRE,102135759,Pacific Bell,"12,000",Conductor,Overhead,Yes,6/6/15,21:17,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,6/7/15,5:05,36.69060,-119.74880,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,FRESNO FIRE,103339346,,"12,000",Conductor,Overhead,Yes,6/7/15,5:05,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,6/7/15,14:53,36.32160,-121.28363,Vegetation,Rural,< 0.25 Acres,Fire Agency,monterey county,peach and thorne greenfield,Pacific Bell,"12,000",Unknown,Overhead,Yes,6/7/15,14:53,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,6/7/15,17:48,38.21794,-121.97524,Vegetation,Rural,100 - 299 Acres,Fire Agency,Suisun fire protection district.,c/o's 278361,,"21,000",Conductor,Overhead,Yes,6/7/15,17:48,Vandalism/Theft,N.A.,N.A.,N.A.,Human Error,gun-shot conductor
PG&E,6/8/15,14:18,38.17956,-120.95899,Vegetation,Rural,10 - 99 Acres,Fire Agency,CAL FIRE,102048579,Pacific Bell,"12,000",Conductor,Overhead,Yes,6/8/15,14:18,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,6/8/15,16:12,38.11554,-122.55622,Vegetation,Rural,< 3 meters,Fire Agency,novato fire,front yard 9 equestrian ct,,0 – 750,Conductor,Overhead,No,,,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/8/15,16:15,39.82356,-123.60931,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,2 spans loadside 1741,,"12,000",Conductor,Overhead,Yes,6/8/15,16:15,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/8/15,17:38,37.95820,-121.94406,Vegetation,Urban,< 3 meters,Unknown,,T7325,,0 – 750,Conductor,Overhead,Yes,6/8/15,17:38,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,6/8/15,18:32,37.94040,-122.07949,Vegetation,Urban,< 3 meters,Fire Agency,CONTRA COSTA   FIRE,100462348,Pacific Bell,0 – 750,Fuse,Overhead,Yes,6/8/15,18:32,Equipment/ Facility Failure,Fuse,N.A.,N.A.,Unknown,
PG&E,6/9/15,1:19,40.54242,-122.23906,Vegetation,Rural,< 3 meters,Customer,,101490096,Frontier,"12,000",Transformer,Overhead,Yes,6/9/15,1:19,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,6/9/15,11:51,36.48868,-119.58237,Building,Rural,Structure Only,Fire Agency,tulare county fire,4390 ave 352,,"12,000",Conductor,Overhead,Yes,6/9/15,11:51,Equipment/ Facility Failure,Pole,N.A.,N.A.,Unknown,
PG&E,6/9/15,13:10,38.11758,-121.15094,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,WATERLOO MORADA FIRE DISTRICT,102076487,,"21,000",Conductor,Overhead,Yes,6/9/15,13:10,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,6/9/15,15:24,38.36510,-122.25410,Vegetation,Rural,10 - 99 Acres,Fire Agency,CAL FIRE,load side 2987,Yes,"21,000",Conductor,Overhead,Yes,6/9/15,15:24,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/9/15,16:20,38.38222,-122.43156,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,102269716,Pacific Bell,"21,000",Unknown,Overhead,Yes,6/9/15,16:20,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,6/9/15,21:21,38.93940,-121.24670,Vegetation,Rural,< 3 meters,Unknown,,100035304,Pacific Bell,"12,000",Conductor,Overhead,Yes,6/9/15,21:21,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/10/15,12:00,39.13763,-121.63145,Vegetation,Urban,< 0.25 Acres,Fire Agency,YUBA CITY,101320887,,"12,000",Conductor,Overhead,Yes,6/10/15,12:00,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,6/10/15,17:02,36.96710,-120.03052,Vegetation,Rural,< 3 meters,Unknown,,101216691,Pacific Bell,0 – 750,Conductor,Overhead,No,,,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,6/10/15,21:43,37.63812,-121.89433,Vegetation,Rural,< 3 meters,Fire Agency,PLEASANTON FIRE DEPT,100927124,Pacific Bell,"12,000",Conductor,Overhead,Yes,6/10/15,21:43,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/11/15,18:32,38.82212,-121.30605,Vegetation,Urban,< 0.25 Acres,Fire Agency,CITY OF ROCKLIN/ CAL FIRE,103661493,,"21,000",Switch,Overhead,Yes,6/11/15,18:32,Equipment/ Facility Failure,Switch,N.A.,N.A.,Unknown,
PG&E,6/12/15,9:04,39.39398,-122.22991,Vegetation,Rural,< 0.25 Acres,Fire Agency,WILLOWS FIRE DEPT.,100326792,,"21,000",Conductor,Overhead,Yes,6/12/15,9:04,Contact From Object,N.A.,Other,Electric Facility,Human Error,crop duster hit line
PG&E,6/12/15,9:24,37.07609,-120.20027,Vegetation,Rural,< 3 meters,Self Extinguished,,103204949,,0 – 750,Conductor,Overhead,Yes,6/12/15,9:24,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,6/12/15,10:48,38.42732,-122.85903,Vegetation,Rural,< 0.25 Acres,Fire Agency,GRATON FIRE DEP.,102023459,Pacific Bell,"12,000",Conductor,Overhead,Yes,6/12/15,10:48,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,6/12/15,13:07,40.40775,-122.41037,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,ACROSS STREET FROM 4139 OLD HAPPY VALLEY  RD,,"12,000",Lightning Arrestor,Overhead,No,,,Equipment/ Facility Failure,Lightning Arrestor,N.A.,N.A.,Unknown,
PG&E,6/12/15,16:01,37.92517,-122.07817,Vegetation,Urban,< 3 meters,Fire Agency,WALNUT CREEK  FIRE,100478251,Pacific Bell,0 – 750,Transformer,Overhead,Yes,6/12/15,16:01,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,6/12/15,23:32,39.23077,-121.15594,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,10903 PROSPECTOR RD  ROUGH AND READY,Pacific Bell,"21,000",Conductor,Overhead,Yes,6/12/15,23:32,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/13/15,12:50,35.27221,-118.91221,Vegetation,Rural,< 3 meters,Fire Agency,Kern Co Fire Dept,103779942,,0 – 750,Conductor,Overhead,No,,,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,6/14/15,12:19,39.74316,-121.84249,Vegetation,Urban,< 3 meters,Fire Agency,CHICO FIRE DEPT,100426666,Pacific Bell,0 – 750,Conductor,Overhead,No,,,Wire-Wire Contact,N.A.,N.A.,N.A.,Unknown,
PG&E,6/14/15,13:50,36.93633,-119.87030,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,"12915 mesa, madera",,"21,000",Conductor,Overhead,Yes,6/14/15,13:50,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,6/15/15,15:35,37.18518,-121.75950,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,San Jose city,100618215,Pacific Bell,"21,000",Conductor,Overhead,Yes,6/15/15,15:35,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,6/16/15,10:40,38.00621,-122.10918,Vegetation,Urban,.26 - 9.99 Acres,Unknown,,Twr 008/058,,"115,000",Conductor,Overhead,Yes,6/16/15,10:40,Contact From Object,N.A.,Other,Electric Facility,Unknown,bird-dropped material
PG&E,6/16/15,11:27,39.03816,-122.92637,Vegetation,Rural,< 0.25 Acres,Fire Agency,LAKEPORT FIRE,102165174,Pacific Bell,0 – 750,Conductor,Overhead,Yes,6/16/15,11:27,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/17/15,10:32,37.76881,-120.90776,Vegetation,Rural,< 3 meters,Fire Agency,Escalon fire dept.,,,"17,000",Conductor,Overhead,Yes,6/17/15,10:32,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,6/17/15,15:49,37.35161,-120.64202,Vegetation,Rural,< 3 meters,Fire Agency,CAL FIRE,8503 LONGVIEW ATWATER,,0 – 750,Conductor,Overhead,No,,,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,6/17/15,18:35,35.33024,-119.01164,Vegetation,Urban,< 3 meters,Fire Agency,BCFD,100155778,Pacific Bell,"21,000",Conductor,Overhead,Yes,6/17/15,18:35,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,6/19/15,12:14,34.83564,-120.38433,Vegetation,Rural,10 - 99 Acres,Fire Agency,SANTA BARBRA COUNTY FIRE DEPT,103015189,,"12,000",Conductor,Overhead,Yes,6/19/15,12:14,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,6/19/15,20:09,39.15973,-121.48652,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,101308410,Pacific Bell,0 – 750,Conductor,Overhead,Yes,6/19/15,20:09,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,6/20/15,1:28,36.25480,-119.64349,Vegetation,Rural,< 3 meters,Fire Agency,CAL FIRE,,,"12,000",Conductor,Overhead,Yes,6/20/15,1:28,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,6/21/15,1:32,39.00797,-121.34400,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,100021218,,"12,000",Conductor,Overhead,Yes,6/21/15,1:32,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,6/21/15,3:17,39.09559,-121.54211,Vegetation,Rural,10 - 99 Acres,Fire Agency,Wheatland fire dept,Transmission Sw 159 on the Pease - Rio-Oso 115kv line,,"115,000",Transformer,Overhead,Yes,6/21/15,3:17,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,Potential transformer
PG&E,6/21/15,12:07,36.72248,-121.76673,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,NORTH COUNTY FIRE DEPARTMENT #1428,,None,"21,000",Conductor,Overhead,No,,,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,6/21/15,12:10,37.92730,-122.31824,Vegetation,Urban,< 0.25 Acres,Fire Agency,RICHMOND,KEY BLVD.,,"4,000",Conductor,Overhead,Yes,6/21/15,12:10,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,6/21/15,12:31,38.83173,-121.16423,Vegetation,Rural,< 3 meters,Fire Agency,penryn fire dept,100050933,Pacific Bell,0 – 750,Transformer,Overhead,No,,,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,6/21/15,12:46,38.00167,-121.29768,Vegetation,Urban,< 0.25 Acres,Fire Agency,STOCKTON F.D,102138737,,"12,000",Conductor,Overhead,Yes,6/21/15,12:46,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,6/21/15,13:31,37.37504,-119.61162,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,103204866,,0 – 750,Conductor,Overhead,No,,,Wire-Wire Contact,N.A.,N.A.,N.A.,Unknown,
PG&E,6/22/15,11:58,39.17373,-121.06674,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,SENTINAL WY,,"12,000",Conductor,Overhead,Yes,6/22/15,11:58,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/22/15,18:56,36.98705,-121.53811,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Gilroy city fire,,,"21,000",Conductor,Overhead,Yes,6/22/15,18:56,Equipment/ Facility Failure,Pole,N.A.,N.A.,Unknown,
PG&E,6/23/15,15:23,39.05512,-121.56103,Vegetation,Rural,< 0.25 Acres,Fire Agency,LINDA FIRE DEPT,102354046,,"12,000",Conductor,Overhead,Yes,6/23/15,15:23,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,6/23/15,19:06,37.94531,-120.82370,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,102344528,,"17,000",Conductor,Overhead,Yes,6/23/15,19:06,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,6/23/15,20:34,38.90862,-121.52493,Vegetation,Rural,< 0.25 Acres,Fire Agency,EAST NICOLAUS F.D.,101300582,Pacific Bell,"12,000",Conductor,Overhead,Yes,6/23/15,20:34,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,6/23/15,20:57,39.04393,-123.15362,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,102192356,,"12,000",Conductor,Overhead,Yes,6/23/15,20:57,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,6/24/15,19:05,39.99207,-123.92584,Vegetation,Rural,< 3 meters,Customer,,4 spans load side 8207,,"12,000",Conductor,Overhead,Yes,6/24/15,19:05,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/25/15,8:43,39.64722,-121.60793,Vegetation,Rural,< 0.25 Acres,Customer,,100398087,Pacific Bell,"12,000",Conductor,Overhead,Yes,6/25/15,8:43,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,6/25/15,11:22,37.93020,-120.97067,Vegetation,Rural,< 0.25 Acres,Fire Agency,Farmington Fire Department,103223594,None,0 – 750,Conductor,Overhead,Yes,6/25/15,11:22,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,6/25/15,18:05,37.90916,-122.05716,Vegetation,Urban,< 0.25 Acres,Fire Agency,Walnut Creek  FIRE,511  LAWRENCE  W C,,"21,000",Conductor,Overhead,Yes,6/25/15,18:05,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/25/15,18:29,36.36389,-119.85912,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,COUNTY FIRE,"East of 22403 Fremont Ave, Lemoore",None,"12,000",Conductor,Overhead,No,,,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,6/25/15,19:44,38.67065,-121.96861,Vegetation,Rural,< 0.25 Acres,Unknown,,R2226,,"21,000",Other,Overhead,Yes,6/25/15,19:44,Equipment/ Facility Failure,Voltage Regulator,N.A.,N.A.,Unknown,
PG&E,6/26/15,2:51,35.15838,-120.67630,Vegetation,Urban,< 3 meters,Fire Agency,CAL FIRE,101929266,Pacific Bell,0 – 750,Unknown,Overhead,No,,,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,6/26/15,17:20,37.93556,-122.01447,Vegetation,Urban,< 3 meters,Fire Agency,wc  fire,100481136,Pacific Bell,0 – 750,Conductor,Overhead,No,,,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,6/27/15,12:48,37.94739,-120.42740,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,101034512,Pacific Bell,"17,000",Conductor,Overhead,Yes,6/27/15,12:48,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/27/15,18:51,37.99113,-120.43802,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,MORMON CREEK 100' FROM S/OF HWY 49,,"17,000",Conductor,Overhead,Yes,6/27/15,18:51,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/27/15,21:15,39.26986,-121.04032,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,16151 INDAIN FLAT RD,,"12,000",Conductor,Overhead,Yes,6/27/15,21:15,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/27/15,22:28,38.11944,-120.62179,Vegetation,Rural,10 - 99 Acres,Fire Agency,CAL FIRE,101281699,Pacific Bell,"17,000",Conductor,Overhead,Yes,6/27/15,22:28,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/28/15,2:50,35.49102,-120.73098,Vegetation,Rural,< 3 meters,Fire Agency,CAL FIRE,13505 Santa Lucia Rd. Atascadero,,"12,000",Conductor,Overhead,Yes,6/28/15,2:50,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/28/15,2:54,38.97041,-123.14366,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,HOPLAND FIRE,MTR # 100971,,"12,000",Conductor,Overhead,Yes,6/28/15,2:54,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,6/28/15,14:39,38.26841,-122.42959,Vegetation,Rural,< 0.25 Acres,Unknown,,102005422,,0 – 750,Conductor,Overhead,No,,,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/28/15,14:47,38.22141,-122.24268,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,102278099,Pacific Bell,"12,000",Conductor,Overhead,Yes,6/28/15,14:47,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,6/28/15,17:15,35.55270,-120.73140,Vegetation,Rural,< 0.25 Acres,Fire Agency,tempelton fire,347 puffin,,"21,000",Conductor,Overhead,Yes,6/28/15,17:15,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/28/15,20:40,37.93764,-120.60907,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,101282825,,"17,000",Conductor,Overhead,Yes,6/28/15,20:40,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,6/28/15,21:07,39.74048,-121.49737,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,"DEADWOOD RD, JARBO GAP",,"12,000",Conductor,Overhead,Yes,6/28/15,21:07,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,6/29/15,1:06,35.35164,-119.03234,Vegetation,Urban,< 0.25 Acres,Fire Agency,Bakersfield FD,100145659,Pacific Bell,"12,000",Conductor,Overhead,Yes,6/29/15,1:06,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,6/29/15,6:26,37.56461,-122.39297,Vegetation,Rural,< 3 meters,Fire Agency,burlingame fire,100311342,Pacific Bell,"4,000",Conductor,Overhead,Yes,6/29/15,6:26,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/29/15,7:43,36.93431,-119.93889,Vegetation,Rural,< 0.25 Acres,Self Extinguished,,rd 33 1/2 n/o ave 12 at 5451,,"12,000",Conductor,Overhead,Yes,6/29/15,7:43,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,6/29/15,18:45,39.11714,-121.57248,Vegetation,Urban,< 3 meters,Fire Agency,OLIVEHURST FIRE,101319193,Pacific Bell,0 – 750,Conductor,Overhead,No,,,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,6/30/15,0:05,35.40119,-120.62223,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,santa margarita rch  SS c/o 6631,,"12,000",Conductor,Overhead,Yes,6/30/15,0:05,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,6/30/15,5:40,35.20864,-119.00801,Vegetation,Rural,< 3 meters,Fire Agency,KC Fire,100127938,Pacific Bell,"12,000",Conductor,Overhead,Yes,6/30/15,5:40,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,6/30/15,17:54,37.73402,-121.93813,Vegetation,Urban,< 3 meters,Fire Agency,SRFD,100901822,Pacific Bell,"21,000",Transformer,Overhead,Yes,6/30/15,17:54,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,6/30/15,18:18,36.21991,-121.75343,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,loadside of 88973,unknown,"12,000",Conductor,Overhead,Yes,6/30/15,18:18,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/1/15,9:17,38.57154,-122.54428,Vegetation,Rural,.26 - 9.99 Acres,Unknown,,,,"12,000",Conductor,Overhead,Yes,7/1/15,9:17,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/1/15,12:57,39.41463,-121.37899,Vegetation,Rural,10 - 99 Acres,Fire Agency,CAL FIRE,,,"12,000",Conductor,Overhead,Yes,7/1/15,12:57,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,7/2/15,12:59,37.01684,-120.63577,Vegetation,Rural,< 0.25 Acres,Unknown,,,,"12,000",Conductor,Overhead,Yes,7/2/15,12:59,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/2/15,14:06,38.79257,-121.50153,Vegetation,Rural,< 0.25 Acres,Fire Agency,unknown,101299516,None,0 – 750,Conductor,Overhead,No,,,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,7/2/15,22:52,37.85606,-120.94458,Vegetation,Rural,< 0.25 Acres,Fire Agency,OAKDALE F.D.,W/SIDE VALLEY HOME RD @ LAMBUTH RD OAKDALE,Pacific Bell,"17,000",Conductor,Overhead,Yes,7/2/15,22:52,Contamination,N.A.,N.A.,N.A.,Unknown,
PG&E,7/3/15,3:23,35.67850,-120.95670,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,1 soan 1 conducter 1 span loade side transformer formtr 1008493290,,"21,000",Conductor,Overhead,Yes,7/3/15,3:23,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/3/15,12:12,35.38600,-120.85705,Vegetation,Urban,< 0.25 Acres,Fire Agency,Morro Bay city,101848318,,"12,000",Conductor,Overhead,Yes,7/3/15,12:12,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,7/3/15,19:21,36.53499,-119.50036,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,"County, CDF",40952 Road 32 Kingsburg,,"12,000",Conductor,Overhead,Yes,7/3/15,19:21,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/4/15,1:14,38.95660,-121.04336,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,100037226,,"12,000",Other,Overhead,Yes,7/4/15,1:14,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,Booster
PG&E,7/4/15,7:37,36.83140,-119.89259,Vegetation,Urban,< 0.25 Acres,Unknown,,103291813,,"115,000",Conductor,Overhead,Yes,7/4/15,7:37,Equipment/ Facility Failure,Insulator,N.A.,N.A.,Unknown,
PG&E,7/4/15,14:14,37.88920,-121.61349,Vegetation,Rural,< 3 meters,Fire Agency,FIRE DEPARTMENT,15001 HWY 4 2W/O DISCOVERY BAY,None,"21,000",Conductor,Overhead,Yes,7/4/15,14:14,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,7/5/15,9:42,35.53230,-120.73706,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,,,0 – 750,Conductor,Overhead,No,,,Wire-Wire Contact,N.A.,N.A.,N.A.,Unknown,
PG&E,7/5/15,21:21,38.65237,-120.62782,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,one span east of c/o 1055,,"21,000",Conductor,Overhead,Yes,7/5/15,21:21,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/7/15,3:02,36.02176,-120.19985,Vegetation,Rural,< 0.25 Acres,Fire Agency,FRESNO CAL FIRE,1 POLE E/O 9716F OFF SUTTER AVE,,"21,000",Conductor,Overhead,Yes,7/7/15,3:02,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,7/7/15,5:52,36.75931,-121.29536,Vegetation,Rural,< 0.25 Acres,Fire Agency,Hollister City,.25 Mile south of Bolado Park on Airline Hwy,,"21,000",Conductor,Overhead,Yes,7/7/15,5:52,Contact From Object,N.A.,Vehicle,Pole,Human Error,
